Feature,SampleID_1,SampleID_10,SampleID_100,SampleID_101,SampleID_102,SampleID_103,SampleID_104,SampleID_105,SampleID_11,SampleID_110,SampleID_112,SampleID_113,SampleID_142,SampleID_144,SampleID_148,SampleID_154,SampleID_17,SampleID_18,SampleID_2,SampleID_20,SampleID_207,SampleID_210,SampleID_211,SampleID_213,SampleID_217,SampleID_219,SampleID_220,SampleID_225,SampleID_227,SampleID_228,SampleID_231,SampleID_232,SampleID_233,SampleID_235,SampleID_236,SampleID_24,SampleID_240,SampleID_241,SampleID_243,SampleID_248,SampleID_249,SampleID_25,SampleID_250,SampleID_256,SampleID_258,SampleID_262,SampleID_264,SampleID_265,SampleID_272,SampleID_274,SampleID_28,SampleID_286,SampleID_29,SampleID_293,SampleID_294,SampleID_297,SampleID_298,SampleID_3,SampleID_301,SampleID_304,SampleID_305,SampleID_308,SampleID_311,SampleID_312,SampleID_315,SampleID_317,SampleID_319,SampleID_323,SampleID_326,SampleID_33,SampleID_333,SampleID_334,SampleID_335,SampleID_337,SampleID_338,SampleID_339,SampleID_340,SampleID_343,SampleID_344,SampleID_354,SampleID_358,SampleID_363,SampleID_364,SampleID_365,SampleID_367,SampleID_368,SampleID_371,SampleID_373,SampleID_378,SampleID_379,SampleID_380,SampleID_383,SampleID_384,SampleID_386,SampleID_387,SampleID_39,SampleID_4,SampleID_40,SampleID_41,SampleID_44,SampleID_45,SampleID_46,SampleID_47,SampleID_49,SampleID_5,SampleID_50,SampleID_52,SampleID_55,SampleID_56,SampleID_59,SampleID_6,SampleID_62,SampleID_63,SampleID_64,SampleID_68,SampleID_69,SampleID_70,SampleID_72,SampleID_77,SampleID_78,SampleID_8,SampleID_82,SampleID_85,SampleID_88,SampleID_90,SampleID_91,SampleID_93,SampleID_94,SampleID_97,SampleID_98,SampleID_116,SampleID_136,SampleID_137,SampleID_140,SampleID_141,SampleID_143,SampleID_242,SampleID_328
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB71281,0,0,0,0,0,0,0.262000079,0.507000152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093000047,0,0,0,0,0,0,0,0,0,1.12900079,0,0,0,0,0,9.582996167,0,0,0,0,0,0,0.138999944,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589,0,0,0,0,0,0,0,0,0,0.815000326,0,6.05700424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584999825,0,0,0,0,0,0,0,0,0.160000112,0,0,0,0,0,0,4.353001741,0.380000038,0,0,0,0,0,0,0,0,0.130000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918000492,0,0,0,0,0.557999888
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9774|s__GGB9774_SGB15394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.08903436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.989997603,0,0,0,0,0,0,0,0,0,0,1.701998638,0,0,0,0,1.521000608,0,0,0,0,0,0,0,0,0,12.38900248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9623|s__GGB9623_SGB15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678000407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64402775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163999651,0,0,0,0,0,0,0,0,0.094000066,0.244000146,0,0,0,0,0,0.130000052,0,0,0,0,0,0,0,0,0,24.23200485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6608|s__GGB6608_SGB9342,0,0,0,0,0.866000346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.267995039,0,0,0,0,0,0,0,0,0,0,4.734003314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056999383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53100941,0,0,4.445998666,0,0,0,0,0,0,9.54900191,0,0,0.089000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_SGB15137,0,0,0,0,0,0,0,0,0,32.38098381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723000145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97500599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2980|s__GGB2980_SGB3962,0,0,0,0,0,0,0,0,0,0,0,0.013000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252001351,0.154000108,0,0,0,0.1669999,0.109000033,0,0,0,0,0,0,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828999751,0,0.216000151,0,0,0,0,0,0,0,0,0.756000076,0.298999851,0.284999943
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9176|s__GGB9176_SGB14114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028999983,0,0,0,0,0,0,0,0,0,0,3.510002457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.835994531,0,0,0,0,11.16800447,0,0,0,0,0,0,2.64,0,0,0.039000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__GGB33356|s__GGB33356_SGB54315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20700608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636000445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.593000637,0,0,0,0,0,0,0,0,0,0.646000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211999915,0,0,0,0,1.077001077,0.240000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313999937
p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14754,0,0,0,0.576999827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03200241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934002054,0,0,0,0,0,0,0,0,0.889000267,0,0,0,0,0,1.056999683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184000074,0,0,0,0,0,0,0,0,0,0.40200008,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,0,0,0,0
p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.226996264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.024003517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.813998256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995000398,0,0,0,0,0,0,0,0,0,3.70200074,0,0,0,0,0,0,0,0,0.320000224,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Heteroscilispira|s__Candidatus_Heteroscilispira_lomanii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976001383,0,0,0.121000036,0,0,0,0,0,0.454000136,0,0.012999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141000685,0,0,0,0,0,0.181000072,0,0,0,0,0,0,0,0,0,1.20000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087999982
p__Firmicutes|c__CFGB24517|o__OFGB24517|f__FGB24517|g__GGB45620|s__GGB45620_SGB63333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167999899,0,0,0,0,0,0,0,0,0,0,4.533003173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953999714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629000063,0,0.389999922
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205999856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228999508,0,0,0,0,0,0,0,0,0,0.434999739,0,0,0,0,0,0,0,2.664001865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.279999316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558000223,0,0,0,0,0,0,0,0,0,0.813000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217000022,0.792999604,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1691|s__GGB1691_SGB2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1621|s__GGB1621_SGB2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005999698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1222|s__GGB1222_SGB1592,0,0,0,0,0,1.722999139,0,1.262000379,0,0,0,0,0,0,0,0,2.107000843,0,0,0,0,0,4857.601457,2019.981606,0,0,0,0,0,0,1.890000378,1.973,0,0,0,0,3.815001526,1398.712979,0.029000003,0,0,0.014000003,0,0,0,0,0,0,0,0,0,0.104000062,34.13,0,0,1.81499873,0,0,0,1748.484,0,463.486861,0,0,0,8.524994885,0,0,0,0,312.8139062,0,0,0,0,0,0.194000136,0,3.30399967,0,0.069999958,0.063000019,0,0,0,0,0,4340.438264,0,0,0,0,0,745.119298,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78000289,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0.178999964,0,0,0,0,0,0,0,0,0,0
p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistaceae_unclassified|s__Synergistaceae_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583002508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1681|s__GGB1681_SGB2313,0,0,0,0,0,0.521999739,0,0.102000031,0,0,0,0,0,0,0,0,0.156000062,0,0,0,0,0,0,1054.884316,0,0,0,0,0,0,0.253000051,0.27,0,0,0,0,0.733000293,285.8962001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43,0,0,0.292999795,0,0,0,0,0,0,0,0,0,2.039998776,0,0,0,0,128.1209616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.730000865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.445000345,0,7.527000753,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_An19,0,0,0,0,0,0.791999604,0,0.679000204,0,0,0,0,0,0,0,0,0.940000376,0,0,0,0,0,0,361.3981084,0,0,0,0,0,0,0.994000199,0.928,0,0,0,0,1.604000642,445.0033115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053000032,18.822,0,0,0.881999383,0,0,0,0,0,0,0,0,0,4.914997051,0,0,0,0,172.2409483,0,0,0,0,0,0.041000029,0,1.721999828,0,0.042999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.278001639,0.476,0,0,0,0,0,0,0,0,0,0,0,0,0.035999993,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695|s__GGB9695_SGB15210,0,0,0,0,0,0,0,0,0,0,0,3.480002436,0,0,0,0,0,0,0,0,0,0,0,0.831000249,0,0,25.62400769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779000556,0,0,0,0,0,0.449000045,0,0,0,0,0,0,0,20.47700614,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.674,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_SGB15077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420999574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999997,0,0,0,0,0,0,0.404999717,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24100305,0,0.232000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246000025,0,0
p__Firmicutes|c__CFGB14246|o__OFGB14246|f__FGB14246|g__GGB38987|s__GGB38987_SGB63305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541000108,0,1.102000551,0,0,0,0,0,0,0,0,2.879997984,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047000028,0,0.047000005,0,0,0,0,1.336000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,0,0,0,0,0.226999955
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_BX8,0,0,0,0,0,0,0,0,0,2.008998996,0,0.878000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76799977,0,0,0,0,0,0,0,0,0,1.90000038,0,0,0.007000003,0,1.51400106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546999836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057000023,0,0,0,0,0,0,0,0,0,1.690000338,0,0,0.641000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9621|s__GGB9621_SGB15072,0,0,0,0,0,0,0,0,0,9.793995103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333999866,0,0,0,0,0,12.12900485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Woodwardibium|s__Candidatus_Woodwardibium_gallinarum,0,0,0,0,0,0,0,0,0,17.90899105,0,24.98501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653000661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447001468,0,0,0,0,0,0,0,0,0,0,0,0,0,2.984998209,0,0,0,0,0,8.757001751,0,0,0,0,0,0,0,0.479000144,0,0,0,0,0,0,0,0,0.226,0,0,0,0.049000049,0,0,0,0,0,0,0.426000256,18.67801307,11.20700672,5.180995855,0,0,0,0,0,0,0,0,0,0,0,1.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_UBA1375,0,0,0,0,0,0,0,0,0,17.06999147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.022001604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131,0,0,0,0,0,0,0.281000084,0,0,0,0,0.116000081,0,0,0,0,0.030000012,0.760000152,0,0,0,0,0,0,0,0.058999982,0.092000028,0,0,0,0,0,0,0,0,0,0.488000195,0,0,0,0,0,0,0,0.143000029,0,0.489000245,0,0,0,0,0,0,0,0,0.289999797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720000144,0,0.14800003,0,0,0,0,0,0,0,0,0.092999944,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,0.565999943,0,0,0,0,0,0,0.556000111,0.738,0,0,0,0,0,0,0.326999935
p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_sp_An134,0,0,0,0,0,0,0,0,0,0,0,0.635000445,0,0,0,0,0,0,0.483999758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360999783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118000024,0,0,0,1.985001191,0,0,0,0,0,0,0.020000002,0.402000201,0,0,0,0,2.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652999739,0,0,0,0,0,0,0,0,0,0,0.076999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703999648,0.429999914
p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53518,0,0,0,0,0,0,0,0,0,2.911998544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07000332,0,0,0,2.090000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955999804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246999252,0,0,0,0,0,9.267001853,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82200475,0,0,0,0,0,0,0,0.265000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
